De ruziënde verdedigers,mwv,heeft,pv,de scheidsrechter,ond,in de veertigste minuut,bb,een waarschuwing,lv,gegeven,wwg,,,,,,
De misselijke matroos,mwv,heeft,pv,de scheepsarts,ond,na een kort onderzoek,bb,vitaminepillen,lv,voorgeschreven,wwg,,,,,,
Wie,mwv,heeft,pv,hij,ond,daarnet,bb,het antwoord van vraag drie,lv,gevraagd,wwg,,,,,,
Mij,mwv,had,pv,de Russische tolk,ond,tijdens onze wandeling,bb,veel Russische woorden,lv,geleerd,wwg,,,,,,
Aan onze oma,mwv,heeft,pv,mijn broertje,ond,eergisteren,bb,zijn mooiste tekening,lv,gestuurd,wwg,,,,,,
Mijn kleine zusje,mwv,lees,pv,ik,ond,elke avond,bb,Pinkeltje,lv,,wwg,voor,restpv,,,,
Mij,mwv,heeft,pv,die jongen,ond,door zijn leugens,bb,veel problemen,lv,bezorgd,wwg,,,,,,
Ons,mwv,heeft,pv,onze leraar,ond,vanmiddag,bb,de kenmerken van het bijwoord,lv,geleerd,wwg,,,,,,
Aan de straatmuzikant uit Roemenië,mwv,hebben,pv,sommige voorbijgangers,ond,tijdens de koopavond,bb,een beetje kleingeld,lv,gegeven,wwg,,,,,,
Aan zijn twee dochters,mwv,had,pv,de ontdekkingsreiziger,ond,na terugkomst,bb,de mysterieuze ziekte,lv,overgedragen,wwg,,,,,,
Zijn spelers,mwv,had,pv,de coach,ond,tijdens de wedstrijdbespreking,bb,harde slidings,lv,afgeraden,wwg,,,,,,
Aan mijn vriendin,mwv,had,pv,de kapper,ond,eigenlijk,bb,een totaal ander kapsel,lv,aangeraden,wwg,,,,,,
Wie,mwv,heb,pv,jij,ond,gisteren,bb,die leugens,lv,verteld,wwg,,,,,,
Mij,mwv,heeft,pv,de stagebegeleider,ond,na de eerste maand,bb,een actievere werkhouding,lv,aangeraden,wwg,,,,,,
U,mwv,zou,pv,ik,ond,eigenlijk,bb,onze overheerlijke kippensoep,lv,willen aanraden,wwg,,,,,,
Welke sporter,mwv,heeft,pv,de arts,ond,stiekem,bb,deze verboden middelen,lv,gegeven,wwg,,,,,,
Aan het goede doel,mwv,heeft,pv,de gelukkige prijswinnaar,ond,onmiddellijk,bb,de helft van het geldbedrag,lv,geschonken,wwg,,,,,,
Het natuurhistorisch museum,mwv,heeft,pv,de bioloog,ond,na zijn pensioen,bb,bijzondere fossielen,lv,geschonken,wwg,,,,,,
Haar jongen,mwv,heeft,pv,de uil,ond,na haar jacht,bb,een klein muisje,lv,gegeven,wwg,,,,,,
Aan de winnaar van de judofinale,mwv,heeft,pv,de voorzitter van de judobond,ond,na de spannende strijd,bb,de gouden medaille overhandigd,lv,,wwg,,,,,,
Mij,mwv,raadde,pv,de coach,ond,na mijn blessure,bb,betere scheenbeschermers,lv,,wwg,aan,restpv,,,,
Nieuwsgierige gasten,mwv,raadt,pv,de ober,ond,altijd,bb,de specialiteit van de chef,lv,,wwg,aan,restpv,,,,
Ongetrainde sporters,mwv,raadt,pv,de sportbond,ond,altijd,bb,deelname aan de marathon,lv,,wwg,af,restpv,,,,
Mij,mwv,heb,pv,je,ond,nooit,bb,jouw excuses,lv,aangeboden,wwg,,,,,,
De buitenlandse prinses,mwv,mocht,pv,ik,ond,tijdens de ceremonie,bb,een fotoboek over Nederland,lv,overhandigen,wwg,,,,,,
Mij,mwv,leerde,pv,mijn opa,ond,altijd,bb,de gekste liedjes,lv,,wwg,,,,,,
U,mwv,moet,pv,ik,ond,toch,bb,een gek verhaal,lv,vertellen,wwg,,,,,,
Aan de oud-aanvoerder van het Nederlands elftal,mwv,gunde,pv,de bondscoach,ond,natuurlijk,bb,een mooi afscheidsduel,lv,,wwg,,,,,,
Wie,mwv,heb,pv,jij,ond,deze slechte film,bb,nog meer,lv,aangeraden,wwg,,,,,,
Aan de kustwacht,mwv,stuurde,pv,de kapitein van het zinkende schip,ond,via de radio,bb,een noodsignaal,lv,,wwg,,,,,,
Ons,mwv,deelde,pv,de docent,ond,tijdens de les,bb,de datum van het volgende proefwerk,lv,,wwg,mee,restpv,,,,
Mij,mwv,heeft,pv,mijn vader,ond,voor mijn verjaardag,bb,een vlucht met een luchtballon,lv,beloofd,wwg,,,,,,
Mijn oma,mwv,ontfutselden,pv,de oplichters,ond,met een smoesje,bb,haar pincode,lv,,wwg,,,,,,
Aan zijn kleinzoon,mwv,beloofde,pv,de opa,ond,voor zijn verjaardag,bb,een elektrische trein,lv,,wwg,,,,,,
De toeristen,mwv,adviseerde,pv,de Spaanse gids,ond,na de rondleiding,bb,een bezoekje aan dat typisch Spaanse café,lv,,wwg,,,,,,
Zijn dochter,mwv,stuurde,pv,de piloot,ond,uit elk land,bb,een ansichtkaart,lv,,wwg,,,,,,
De bezoekers van de huishoudbeurs,mwv,moesten,pv,wij,ond,de hele dag,bb,tasjes met informatiefolders,lv,overhandigen,wwg,,,,,,
Wie,mwv,heb,pv,jij,ond,gisteren,bb,onze auto,lv,geleend,wwg,,,,,,
Aan de Amerikaanse president,mwv,heeft,pv,mijn vader,ond,na het congres,bb,een hand,lv,gegeven,wwg,,,,,,
Onze gasten,mwv,heeft,pv,mijn zus,ond,na het voorgerecht,bb,een glas rode wijn,lv,ingeschonken,wwg,,,,,,
Mijn moeder,mwv,heb,pv,ik,ond,voor haar verjaardag,bb,een kettinkje,lv,gegeven,wwg,,,,,,
Aan het medisch instituut in Kaboel,mwv,heeft,pv,de wetenschapper,ond,na de schokkende televisiebeelden,bb,een groot geldbedrag,lv,geschonken,wwg,,,,,,
Zijn collega's,mwv,heeft,pv,de overspannen werknemer,ond,vorige week,bb,zijn taken,lv,moeten overdragen,wwg,,,,,,
Aan de jeugdboekenschrijver,mwv,heeft,pv,de voorzitster van de Jonge Jury,ond,na een korte ceremonie,bb,de trofee,lv,overhandigd,wwg,,,,,,
Mij,mwv,hebben,pv,jullie,ond,gisteren,bb,niks,lv,gevraagd,wwg,,,,,,
Hem,mwv,heb,pv,ik,ond,vorig jaar,bb,mijn klarinet,lv,verkocht,wwg,,,,,,
U,mwv,zal,pv,ik,ond,onmiddellijk,bb,het openstaande bedrag,lv,betalen,wwg,,,,,,
Aan de tweede klas,mwv,heeft,pv,de lerares Latijn,ond,tijdens de eerste les,bb,de eerste naamval,lv,uitgelegd,wwg,,,,,,
Mij,mwv,had,pv,mijn oma,ond,na haar dood,bb,een muziekdoosje,lv,nagelaten,wwg,,,,,,
Haar,mwv,heeft,pv,de wiskundedocent,ond,tijdens de les,bb,de wiskundige formule,lv,uitgelegd,wwg,,,,,,
Zijn vriendin,mwv,heeft,pv,mijn oudere broer,ond,voor Valentijnsdag,bb,zilveren oorbellen,lv,gegeven,wwg,,,,,,
Aan de jonge muzikante,mwv,heeft,pv,de vioolmaker,ond,na een eenvoudige reparatie,bb,de viool,lv,overhandigd,wwg,,,,,,
Aan de woedende automobilist,mwv,hebben,pv,de politieagenten,ond,onmiddellijk,bb,een bekeuring,lv,gegeven,wwg,,,,,,
Ons,mwv,heeft,pv,onze kleuterjuf,ond,vroeger,bb,allerlei spannende verhalen,lv,verteld,wwg,,,,,,
Aan de zieke patiënte,mwv,had,pv,de arts,ond,per ongeluk,bb,de verkeerde medicijnen,lv,voorgeschreven,wwg,,,,,,
Mij,mwv,had,pv,de docent,ond,tijdens de les,bb,een uitbrander,lv,gegeven,wwg,,,,,,
Haar,mwv,heb,pv,ik,ond,voor Valentijnsdag,bb,een roos,lv,gegeven,wwg,,,,,,
Aan de trompettist,mwv,had,pv,de dirigent,ond,na zijn geweldige solo,bb,een complimentje,lv,gegeven,wwg,,,,,,
Wie,mwv,heb,pv,jij,ond,gisteren,bb,je dure vulpen,lv,geleend,wwg,,,,,,
Zijn stamgasten,mwv,heeft,pv,de cafébaas,ond,na de overwinning van het Nederlands elftal,bb,een gratis rondje,lv,gegeven,wwg,,,,,,
Haar,mwv,zal,pv,ik,ond,morgen,bb,dit heerlijke recept,lv,geven,wwg,,,,,,
Dat biologische restaurant,mwv,leveren,pv,wij,ond,sinds kort,bb,biologisch vlees,lv,,wwg,,,,,,
De tegenpartij,mwv,gaf,pv,de scheidsrechter,ond,in de blessuretijd,bb,een penalty,lv,,wwg,,,,,,
Mij,mwv,heeft,pv,mijn vriendin,ond,voor vandaag,bb,een grote verrassing,lv,beloofd,wwg,,,,,,
Mij,mwv,wilde,pv,u,ond,zojuist,bb,iets,lv,vertellen,wwg,,,,,,
Aan haar,mwv,heb,pv,ik,ond,vorige week,bb,mijn telefoonoplader,lv,geleend,wwg,,,,,,
Haar,mwv,hebben,pv,wij,ond,nooit,bb,zoiets,lv,verteld,wwg,,,,,,
Aan de geblesseerde balletdanser,mwv,kon,pv,de chirurg,ond,na de operatie,bb,het goede nieuws,lv,vertellen,wwg,,,,,,
Nieuwe studenten,mwv,moet,pv,de rijleraar,ond,tijdens de eerste lessen,bb,de verkeersregels,lv,uitleggen,wwg,,,,,,
Aan de schorre operazanger,mwv,had,pv,de arts,ond,voor haar optreden,bb,keelpastilles,lv,voorgeschreven,wwg,,,,,,
Welke bedrijven,mwv,heb,pv,je,ond,deze week,bb,een sollicitatiebrief,lv,gestuurd,wwg,,,,,,
Jou,mwv,zal,pv,ik,ond,morgen,bb,jouw schaatsen,lv,teruggeven,wwg,,,,,,
Wie,mwv,heb,pv,jij,ond,gisteren,bb,jouw telefoonnummer,lv,gegeven,wwg,,,,,,
Geef,pv,hem,mwv,onmiddellijk,bb,zijn pen,lv,,wwg,terug,restpv,,,,,,
Geef,pv,het ambulancepersoneel,mwv,nu,bb,een beetje ruimte,lv,,wwg,,,,,,,,
Schenk,pv,ons,mwv,na het voorgerecht,bb,een glaasje wijn,lv,,wwg,in,restpv,,,,,,
Schenk,pv,het museum,mwv,na mijn overlijden,bb,mijn kunstcollectie,lv,,wwg,,,,,,,,
Lever,pv,het restaurant,mwv,vanmiddag,bb,deze verse vissen,lv,,wwg,,,,,,,,
Draag,pv,mij,mwv,na jouw nachtdienst,bb,het patiëntendossier,lv,,wwg,over,restpv,,,,,,
Laat,pv,mijn kleinkinderen,mwv,na mijn dood,bb,het theeservies,lv,,wwg,na,restpv,,,,,,
Geef,pv,de ober,mwv,straks,bb,een dikke fooi,lv,,wwg,,,,,,,,
Overhandig,pv,de koningin,mwv,na het diner,bb,dit bosje bloemen,lv,,wwg,,,,,,,,
Overhandig,pv,de klanten,mwv,met een vriendelijk gebaar,bb,hun gekochte waar,lv,,wwg,,,,,,,,
Draag,pv,de studenten,mwv,iedere dag,bb,jouw kennis,lv,,wwg,over,restpv,,,,,,
Overhandig,pv,de winnaar van de finale,mwv,tijdens de ceremonie,bb,deze beker,lv,,wwg,,,,,,,,
Overhandig,pv,de directeur,mwv,na het gesprek,bb,de aanbevelingsbrief van jouw vorige baas,lv,,wwg,,,,,,,,
Betaal,pv,mij,mwv,binnen drie werkdagen,bb,de achterstallige huur,lv,,wwg,,,,,,,,
Verkoop,pv,zoveel mogelijk toeristen,mwv,vandaag,bb,dit T-shirt,lv,,wwg,,,,,,,,
Leen,pv,hem,mwv,nooit,bb,iets,lv,,wwg,,,,,,,,
Leen,pv,mij,mwv,tot morgen,bb,jouw aantekeningenschrift,lv,,wwg,,,,,,,,
Bied,pv,haar,mwv,straks,bb,een gratis drankje,lv,,wwg,aan,restpv,,,,,,
Bied,pv,de vrouw van de Japanse keizer,mwv,na zijn toespraak,bb,deze zijden sjaal,lv,,wwg,aan,restpv,,,,,,
Bied,pv,dat meisje,mwv,onmiddellijk,bb,jouw excuses,lv,,wwg,aan,restpv,,,,,,
Deel,pv,de afgewezen sollicitant,mwv,per telefoon,bb,het slechte nieuws,lv,,wwg,mee,restpv,,,,,,
Beloof,pv,jouw ouders,mwv,plechtig,bb,betere resultaten,lv,,wwg,,,,,,,,
Beloof,pv,jouw docent,mwv,in een gesprek onder vier ogen,bb,een betere studiehouding,lv,,wwg,,,,,,,,
Raad,pv,de atlete,mwv,nooit,bb,deze medicijnen,lv,,wwg,aan,restpv,,,,,,
Raad,pv,iedereen,mwv,onmiddellijk,bb,dit boek,lv,,wwg,aan,restpv,,,,,,
Leer,pv,ons,mwv,vandaag,bb,de vierde naamval,lv,,wwg,,,,,,,,
Leer,pv,deze kinderen,mwv,dit jaar,bb,het alfabet,lv,,wwg,,,,,,,,
Leer,pv,mij,mwv,straks,bb,dat kaarttrucje,lv,,wwg,,,,,,,,
Vertel,pv,haar,mwv,vandaag,bb,de pijnlijke waarheid,lv,,wwg,,,,,,,,
Vertel,pv,ons,mwv,tijdens de lange treinreis,bb,dat spannende verhaal,lv,,wwg,,,,,,,,
Vertel,pv,mij,mwv,niet,bb,de voetbaluitslagen,lv,,wwg,,,,,,,,
Stuur,pv,jouw nichtje,mwv,voor haar verjaardag,bb,een kaartje,lv,,wwg,,,,,,,,
Stuur,pv,jouw bezorgde ouders,mwv,straks,bb,een kaartje,lv,,wwg,,,,,,,,
Stuur,pv,de architect,mwv,vanavond,bb,foto's van de verbouwing,lv,,wwg,,,,,,,,
Geef,pv,de planten,mwv,elke dag,bb,water,lv,,wwg,,,,,,,,
Geef,pv,jouw leerlingen,mwv,elke dag,bb,een complimentje,lv,,wwg,,,,,,,,
Geef,pv,je paspoort,mwv,straks,bb,aan de douanier,lv,,wwg,,,,,,,,
Geef,pv,onze nationale held,mwv,nu,bb,een geweldig applaus,lv,,wwg,,,,,,,,
Schenk,pv,het goede doel,mwv,vandaag,bb,een paar euro,lv,,wwg,,,,,,,,
Lever,pv,het biologische restaurant,mwv,onmiddellijk,bb,deze verse vissen,lv,,wwg,,,,,,,,
Overhandig,pv,de minister,mwv,tijdens de demonstratie,bb,onze brief,lv,,wwg,,,,,,,,
Overhandig,pv,de conducteur,mwv,straks,bb,de treinkaartjes,lv,,wwg,,,,,,,,
Bied,pv,de vioolmaker,mwv,deze week,bb,jouw oude viool,lv,,wwg,aan,restpv,,,,,,
Betaal,pv,de cafébaas,mwv,aan het eind van de maand,bb,het openstaande bedrag,lv,,wwg,,,,,,,,
Vertel,pv,mij,mwv,nooit,bb,een smoesje,lv,,wwg,,,,,,,,
Leen,pv,onze buurvrouw,mwv,voor één dagje,bb,jouw auto,lv,,wwg,,,,,,,,
Leen,pv,jouw broer,mwv,deze winter,bb,jouw oude schaatsen,lv,,wwg,,,,,,,,
Leen,pv,het verdrietige meisje,mwv,voor één week,bb,jouw poppenhuis,lv,,wwg,,,,,,,,
Bied,pv,de nieuwe buurman,mwv,eventueel,bb,jouw hulp,lv,,wwg,aan,restpv,,,,,,
Deel,pv,de patiënte,mwv,tijdens het onderzoek,bb,de eventuele behandelmethode,lv,,wwg,mee,restpv,,,,,,
Bied,pv,de sollicitante,mwv,onmiddellijk,bb,deze baan,lv,,wwg,aan,restpv,,,,,,
Deel,pv,hem,mwv,straks,bb,de tegenvallende verkoopresultaten,lv,,wwg,mee,restpv,,,,,,
Beloof,pv,jouw werknemers,mwv,tijdens de vergadering,bb,een hoger salaris,lv,,wwg,,,,,,,,
Geef,pv,hem,mwv,toch,bb,een complimentje,lv,,wwg,,,,,,,,
Raad,pv,hem,mwv,toch,bb,deze kapper,lv,,wwg,aan,restpv,,,,,,
Raad,pv,hun,mwv,voor de zekerheid,bb,een goede autoverzekering,lv,,wwg,aan,restpv,,,,,,
Raad,pv,mij,mwv,maar,bb,uw lievelingsgerecht,lv,,wwg,aan,restpv,,,,,,
Leer,pv,hun,mwv,in acht weken,bb,deze ingewikkelde dans,lv,,wwg,,,,,,,,
Vertel,pv,ons,mwv,nogmaals,bb,die grap,lv,,wwg,,,,,,,,
Geef,pv,iedereen,mwv,bij binnenkomst,bb,een glas champagne,lv,,wwg,,,,,,,,
Schenk,pv,onze gasten,mwv,straks,bb,een kopje thee,lv,,wwg,in,restpv,,,,,,
Schrijf,pv,ons,mwv,niet,bb,jouw wetten,lv,,wwg,voor,restpv,,,,,,
Geef,pv,de dirigent,mwv,onmiddellijk,bb,zijn stokjes,lv,,wwg,terug,restpv,,,,,,
Geef,pv,mij,mwv,nu,bb,mijn pantoffels,lv,,wwg,terug,restpv,,,,,,
Geef,pv,verwaarloosde dieren,mwv,door middel van een kleine donatie,bb,een beter leven,lv,,wwg,,,,,,,,
Geef,pv,de tegenstanders,mwv,na afloop van de wedstrijd,bb,een hand,lv,,wwg,,,,,,,,
Geef,pv,iedereen,mwv,altijd,bb,een tweede kans,lv,,wwg,,,,,,,,
Schenk,pv,de dierentuin,mwv,na mijn dood,bb,mijn fossielenverzameling,lv,,wwg,,,,,,,,
Draag,pv,de politiemannen,mwv,nu,bb,de winkeldief,lv,,wwg,over,restpv,,,,,,
Draag,pv,de ministers,mwv,aan het begin van de dag,bb,dit dossier,lv,,wwg,over,restpv,,,,,,
Overhandig,pv,de prinses,mwv,tijdens de officiële ceremonie,bb,dat bijzondere sieraad,lv,,wwg,,,,,,,,
Overhandig,pv,de winnaar van de bokswedstrijd,mwv,na afloop,bb,deze zilveren gordel,lv,,wwg,,,,,,,,
Overhandig,pv,de eindexamenkandidaten,mwv,op deze speciale dag,bb,een klein cadeautje,lv,,wwg,,,,,,,,
Overhandig,pv,de koper,mwv,straks,bb,de sleutels van zijn nieuwe huis,lv,,wwg,,,,,,,,
Verkoop,pv,mij,mwv,alsjeblieft,bb,dat mooie schilderij,lv,,wwg,,,,,,,,
Leen,pv,haar,mwv,voor één dagje,bb,jouw camera,lv,,wwg,,,,,,,,
Deel,pv,iedereen,mwv,na vandaag,bb,onze huwelijksdatum,lv,,wwg,mee,restpv,,,,,,
Beloof,pv,jouw ouders,mwv,tijdens het avondeten,bb,een betere cijferlijst,lv,,wwg,,,,,,,,
Raad,pv,jouw vriendin,mwv,anders,bb,onze dierenarts,lv,,wwg,aan,restpv,,,,,,
Leer,pv,de brugklassers,mwv,tijdens de eerste twee weken,bb,de schoolregels,lv,,wwg,,,,,,,,
Vertel,pv,de klas,mwv,bij het kampvuur,bb,dat spookverhaal,lv,,wwg,,,,,,,,
Vertel,pv,jouw leraar,mwv,voor aanvang van de les,bb,de reden van jouw afwezigheid,lv,,wwg,,,,,,,,
Vertel,pv,jouw klasgenoten,mwv,tijdens kamp,bb,dat enge verhaal,lv,,wwg,,,,,,,,
Stuur,pv,mij,mwv,vanavond,bb,dat enge filmpje,lv,,wwg,door,restpv,,,,,,
Vertel,pv,de tweedeklassers,mwv,opnieuw,bb,de spellingsregels,lv,,wwg,,,,,,,,
Raad,pv,jouw patiënten,mwv,onmiddellijk,bb,deze medicijnen,lv,,wwg,af,restpv,,,,,,
Geef,pv,haar,mwv,nu,bb,haar leerlingenpasje,lv,,wwg,terug,restpv,,,,,,
Geef,pv,de klant,mwv,onmiddellijk,bb,zijn wisselgeld,lv,,wwg,terug,restpv,,,,,,
Stuur,pv,zijn ouders,mwv,vanaf je vakantieadres,bb,een kaartje,lv,,wwg,,,,,,,,
Stuur,pv,je mentor,mwv,na de laatste rapportvergaderingen,bb,een bedankje,lv,,wwg,,,,,,,,
Geef,pv,mij,mwv,alsjeblieft,bb,mijn winterjas,lv,,wwg,aan,restpv,,,,,,
Bied,pv,de dirigent,mwv,na afloop van het concert,bb,een bos bloemen,lv,,wwg,aan,restpv,,,,,,
Bied,pv,de dakloze man,mwv,vanmiddag,bb,een kop warme soep,lv,,wwg,aan,restpv,,,,,,
Raad,pv,de atleet,mwv,na zijn operatie,bb,een periode van rust,lv,,wwg,aan,restpv,,,,,,
Geef,pv,de fans,mwv,na afloop van het concert,bb,een handtekening,lv,,wwg,,,,,,,,
Bied,pv,het veilinghuis,mwv,morgen,bb,deze schilderijen,lv,,wwg,aan,restpv,,,,,,
Overhandig,pv,de zangeres,mwv,na haar concert,bb,de gouden plaat,lv,,wwg,,restpv,,,,,,
Bied,pv,de uitgedroogde marathonloper,mwv,elke tien kilometer,bb,een glaasje water,lv,,wwg,aan,restpv,,,,,,
Raad,pv,mij,mwv,toch,bb,een goede film,lv,,wwg,aan,restpv,,,,,,
Draag,pv,de locoburgemeester,mwv,onmiddellijk,bb,deze belangrijke dossiers,lv,,wwg,over,restpv,,,,,,
Raad,pv,zwangere vrouwen,mwv,dit geneesmiddel,lv,nooit,bb,aan,restpv,,,,,,,,
Schenk,pv,het stadsarchief,mwv,mijn verzameling stadsplattegronden,lv,na mijn dood,bb,,restpv,,,,,,,,
Lever,pv,dat Franse restaurantje,mwv,deze bestelling,lv,vóór vier uur,bb,,restpv,,,,,,,,
Draag,pv,jouw opvolger,mwv,dit vertrouwelijke dossier,lv,tijdens de slotvergadering,bb,over,restpv,,,,,,,,
Overhandig,pv,de vermoeide hardlopers,mwv,een flesje water,lv,na de finish,bb,,restpv,,,,,,,,
Verkoop,pv,hem,mwv,jouw dierbare antiekverzameling,lv,nooit,bb,,restpv,,,,,,,,
Leen,pv,jouw klasgenootje,mwv,jouw passer,lv,toch,bb,,restpv,,,,,,,,
Bied,pv,de bezoekers van de sauna,mwv,een badjas,lv,bij binnenkomst,bb,aan,restpv,,,,,,,,
Bied,pv,de Zweedse prinses,mwv,dit kleine presentje,lv,na haar toespraak,bb,aan,restpv,,,,,,,,
Gun,pv,jouw grote rivaal,mwv,de etappeoverwinning,lv,niet,bb,,restpv,,,,,,,,
Ontfutsel,pv,de bankdirecteur,mwv,de code van de kluis,lv,met een smoesje,bb,,restpv,,,,,,,,
Ontneem,pv,criminelen,mwv,hun dure auto's en sieraden,lv,na hun veroordeling,bb,,restpv,,,,,,,,
Deel,pv,de journalisten,mwv,het vertrek van de minister van volksgezondheid,lv,tijdens de persconferentie,bb,mee,restpv,,,,,,,,
Beloof,pv,nieuwe klanten,mwv,een extra hoge korting,lv,tijdens onze actieweken,bb,,restpv,,,,,,,,
Raad,pv,iedereen,mwv,deze blessuregevoelige sport,lv,absoluut,bb,af,restpv,,,,,,,,
Raad,pv,niemand,mwv,die ontzettend voorspelbare film,lv,meer,bb,aan,restpv,,,,,,,,
Vergeef,pv,hem,mwv,die kwetsende opmerkingen,lv,toch,bb,,restpv,,,,,,,,
Vergeef,pv,jouw broer,mwv,zijn fouten,lv,toch,bb,,restpv,,,,,,,,
Vergeef,pv,uw broer,mwv,zijn slechte advies,lv,toch,bb,,restpv,,,,,,,,
Leg,pv,de nieuwe studenten van de rijschool,mwv,de ingewikkelde voorrangsregels,lv,zeer goed,bb,uit,restpv,,,,,,,,
Leg,pv,de nieuwe brugklassers,mwv,de schoolregels,lv,één voor één,bb,uit,restpv,,,,,,,,
Vertel,pv,de leerlingen van de brugklas,mwv,de datum van de toetsweek,lv,tijdens de eerste les,bb,,restpv,,,,,,,,
Schrijf,pv,hart- en nierpatiënten,mwv,deze medicijnen,lv,absoluut niet,bb,voor,restpv,,,,,,,,
Vergeef,pv,iedereen,mwv,zijn fouten,lv,na een welgemeend excuus,bb,,restpv,,,,,,,,
Beloof,pv,je baas,mwv,een hoger rendement,lv,de komende maanden,bb,,restpv,,,,,,,,
Raad,pv,jongens,mwv,dit typische meidenboek,lv,niet,bb,aan,restpv,,,,,,,,
Stuur,pv,jouw neefje en nichtje,mwv,een kaartje,lv,deze zomer,bb,,restpv,,,,,,,,
Stuur,pv,ons,mwv,het ingevulde formulier,lv,spoedig,bb,toe,restpv,,,,,,,,
Leg,pv,brugklassers,mwv,het verschil tussen me en mijn,lv,goed,bb,uit,restpv,,,,,,,,
Raad,pv,de geblesseerde tennisser,mwv,deelname aan de clubkampioenschappen,lv,resoluut,bb,af,restpv,,,,,,,,
Raad,pv,de eindexamenleerlingen,mwv,dat schitterende boek van Thomas Rosenboom,lv,toch,bb,aan,restpv,,,,,,,,
Geef,pv,jouw oma,mwv,een bosje bloemen,lv,op haar verjaardag,bb,,restpv,,,,,,,,
Vergeef,pv,mij,mwv,mijn vervelende gedrag,lv,alsjeblieft,bb,,restpv,,,,,,,,
Verkoop,pv,de autohandelaar,mwv,onze oude auto,lv,voor een goede prijs,bb,,restpv,,,,,,,,
Leg,pv,de toeristen,mwv,de kortste route naar hun hotel,lv,heel duidelijk,bb,uit,restpv,,,,,,,,
Raad,pv,niemand,mwv,deze reisorganisatie,lv,meer,bb,aan,restpv,,,,,,,,
Leen,pv,mij,mwv,jouw auto,lv,alsjeblieft,bb,,restpv,,,,,,,,
Overhandig,pv,de gids,mwv,een kleine fooi,lv,na zijn rondleiding,bb,,restpv,,,,,,,,
Stuur,pv,mij,mwv,dat e-mailtje,lv,vanmiddag,bb,,restpv,,,,,,,,
Beloof,pv,je docenten,mwv,betere cijfers,lv,de komende periode,bb,,restpv,,,,,,,,
Schrijf,pv,jonge kinderen,mwv,deze zalf,lv,nooit,bb,voor,restpv,,,,,,,,
Leg,pv,hun,mwv,de risico's,lv,nogmaals,bb,uit,restpv,,,,,,,,
Vraag,pv,hem,mwv,de oplossing van vraag zeven,lv,straks,bb,,restpv,,,,,,,,
Raad,pv,bergbeklimmers,mwv,deze schoenen,lv,niet,bb,aan,restpv,,,,,,,,
Vertel,pv,hem,mwv,de waarheid,lv,toch,bb,,restpv,,,,,,,,
Leg,pv,hun,mwv,de veiligheidsvoorschriften,lv,duidelijk,bb,uit,restpv,,,,,,,,
Stuur,pv,hem,mwv,een kaartje,lv,voor zijn verjaardag,bb,,restpv,,,,,,,,
Raad,pv,niemand,mwv,dit vreselijke pretpark,lv,meer,bb,aan,restpv,,,,,,,,
Geef,pv,hem,mwv,zijn pen,lv,onmiddellijk,bb,terug,restpv,,,,,,,,
Vergeef,pv,hem,mwv,zijn persterijen,lv,nooit,bb,,restpv,,,,,,,,
Vraag,pv,hem,mwv,zijn mening,lv,nooit,bb,,restpv,,,,,,,,
Raad,pv,jouw vrienden,mwv,dat belabberde restaurant,lv,niet,bb,aan,restpv,,,,,,,,
Leg,pv,de nieuwe cursisten,mwv,de opbouw van de cursus,lv,duidelijk,bb,uit,restpv,,,,,,,,
Geef,pv,trouwe klanten,mwv,extra korting,lv,tijdens onze uitverkoop,bb,,restpv,,,,,,,,
Lees,pv,jonge kinderen,mwv,dit griezelige verhaal,lv,nooit,bb,voor,restpv,,,,,,,,
Stuur,pv,de eindredactie,mwv,de foto's,lv,voor de deadline,bb,,restpv,,,,,,,,
Laat,pv,hem,mwv,mijn postzegelverzameling,lv,niet,bb,na,restpv,,,,,,,,
Vertel,pv,haar,mwv,alles,lv,tijdens jullie gesprek,bb,,restpv,,,,,,,,
Gun,pv,de tegenstander,mwv,de bal,lv,niet,bb,,restpv,,,,,,,,
Gun,pv,jouw vervelende broer,mwv,de overwinning,lv,niet,bb,,restpv,,,,,,,,
Overhandig,pv,de leerlingen,mwv,deze formulieren,lv,aan het eind van de les,bb,,restpv,,,,,,,,
Overhandig,pv,de artiest,mwv,de gouden plaat,lv,na zijn optreden,bb,,restpv,,,,,,,,
Overhandig,pv,de brandweermannen,mwv,deze bos bloemen,lv,als dank voor hun heldhaftige optreden,bb,,restpv,,,,,,,,
Draag,pv,de zusters,mwv,dit dossier,lv,na het middagmaal,bb,over,restpv,,,,,,,,
Draag,pv,de politiecommissaris,mwv,de overmeesterde inbrekers,lv,onmiddellijk,bb,over,restpv,,,,,,,,
Geef,pv,mijn bijzondere plantjes,mwv,voldoende water,lv,gedurende mijn vakantie,bb,,restpv,,,,,,,,
Geef,pv,mijn tropische vissen,mwv,voldoende voer,lv,gedurende mijn ziekenhuisopname,bb,,restpv,,,,,,,,
Vertel,pv,de rechter,mwv,de volledige waarheid,lv,tijdens de hoorzitting,bb,,restpv,,,,,,,,
Stuur,pv,hem,mwv,het koopcontract,lv,straks,bb,toe,restpv,,,,,,,,
Schrijf,pv,oudere patiënten,mwv,dit zware geneesmiddel,lv,niet,bb,voor,restpv,,,,,,,,
Vergeef,pv,mij,mwv,mijn kwetsende opmerkingen,lv,toch,bb,,restpv,,,,,,,,
